rating,content,date
1,"Ich war sehr glücklich mit der alten App. Kontostand von Kreditkarte wird falsch angezeigt. Manchmal verschwindet dieser auch ganz und App Zeigt nur ein Konto dann an. Aufladen der Kreditkarte geht nicht mehr richtig. Der Betrag ist weg vom Konto aber nicht auf der Kreditkarte sondern als 'reserviert' markiert. Nächster Punkt ist Twint. Geld kommt auf Twint App, nicht sichtbar auf PF Konto. Erst nach 12-24h. In der Vergangenheit war es sofort verfügbar. Was soll das?",2021-05-25 09:09:54
1,"Wo bleibt SMS, E-Mail mit den Gutschrift? Wird Jede update ein neue Fehler generieren?",2021-05-25 08:46:04
1,"25.05.2021 Guten Tag ihr habt überhaupt nichts gelernt, sieht ihr eure schlechte Kritiken nicht, die Chef sehen wohl nur die Bonie. Schon wieder kann man sich nicht Einloggen..... am Tag des Zahltags.... Guten Tag Die Software Entwickler haben einen riesen Schritt rückwärts programmiert. Total unübersichtlich, ich habe genug von diesem geschäfftsgebaren, ich kann gut zur Konkurrenz gehen. Nicht mal anständiges ausloggen möglich. Sehr unprofessionell. Auf niemer Wiedersehen liebe Postfinance.",2021-05-25 08:30:54
1,neue app ist einfach eine katastrophe! mit der alten war ich super zufrieden. aber das jetzt - geht gar nicht! vorallem stören mich die einlogprobleme sowie das unübersichtliche.,2021-05-25 07:57:43
1,"Die neue App ist Katastrophe, beim Geld Transfer funktioniert nicht mehr auch Scan Zahlung,muss Mann alles eintippen.",2021-05-25 07:53:55
1,viel zu langsam. seit dem Update auf den neuen PostFinance App funktioniert nichts wie man es gerne hätte. Vor dem Update hat alles wunderbar funktioniert. ich denke bei der Update hat man nur am Design gedacht und nicht an der Funktionalität. hätte lieber einen app der funktioniert auch wenn er nicht geil aussieht,2021-05-25 07:46:31
1,Auslandszahlungen sind gar nicht mehr möglich...zum kotzen,2021-05-25 06:36:17
1,die alte app war viel besser! das jetzt ist nur schmutz,2021-05-25 05:59:55
1,Vor dem update war die app sehr gut und jezt nur noch müll. Ich werde die app erst wider instaliren wenn sie wie vor dem update war,2021-05-25 03:51:07
1,"Eine absolute Vollkatastrophe, langsam, unzuverlässig, für die Tonne. Die Zweifaktorauthentifizierung über die App funktioniert gefühlt nur jedes 100. Mal. Eine Schande für Postfinance.",2021-05-24 14:01:52
1,"Das schlimmste, was ihr je gemacht habt. Die App zeigt permanent einen falschen Betrag an, der auf dem Konto ist. Die App ist zudem auch sehr unübersichtlich. Das der Schnellservice abgeschafft wurde regt mich besonders auf.",2021-05-24 12:47:38
1,"Bei dem Update war plötzlich mein sparkonto nicht mehr ersichtlich ich habe au jenste weissen versucht es zu finden habe es aber nicht gefunden das neue Update kann man überhaupt nicht gebrauchen die alte version war viel,viel besser.",2021-05-24 12:12:57
1,Funktioniert kaum noch. Katastrophe. Edit Mai 21: Bei Login via mobile ID stürzt die app immer ab. Was machen die Entwickler eigentlich beruflich?,2021-05-24 11:14:31
1,Log in funktioniert nicht mehr.,2021-05-24 07:15:27
2,Bitte installieren auf mehreren Geräten zulassen.,2021-05-23 18:03:29
2,"Ich hab mühe das zu Verstehen. Alles zusammenstauchen, runter fahren aber gleichzeitig die Gebühren erhöhen 😂 Vergleicht man die App mit der von Wise oder neon, dann bleibt nicht viel Gutes zu sagen. Richtig bekloppt ist die Credit Card Section. Die Buchungen & Top ups werden nicht mehr nach Ein- Ausgangs Datum dargestellt sondern nach System Transaction. Wen interessierts wann das System bucht? Beträge werden reserviert, klar ersichtlich wieviel zu Verfügung steht ist nie. go🎖NEON",2021-05-23 17:33:40
1,"Seitdem die App aktualisiert wurde, braucht man Minuten um 1 Rechnung eizuscannen was vorher ohne Probleme ging... Echt mühsam!!!",2021-05-23 16:05:47
2,"Seit die App neu ist, ständige Probleme mit dem Einloggen. Rechnungen in E-Bill können nicht angezeigt werden. Auslandeinzahlungen können mit der App auch nicht gemacht werden. Da muss sich was tun so ist die App unbrauchbar.",2021-05-23 14:57:07
1,Neue App praktisch nutzlos geworden. Z. B. Geht zwar Scan & Pay aber der selbe String kann nicht mehr von pdf's rüber kopiert werden. sehr unpraktisch für's Bezahlen von digitalen Rechnungen:-( hoffentlich kommt die Funktion asap zurück!,2021-05-23 09:42:47
1,Die scan & pay Funktion kann man vergessen und die Referenznummern wieder von Hand mühsam eintippen. Wie kann man nur so ein update freigeben?,2021-05-22 16:56:26
1,"Habe die alte App eigentlich nur verwendet um unterwegs den kontostand abzufragen und Einzahlungsscheine zu scannen. Einfach PW eigegeben und fertig-hat immer einwandfrei geklappt. Die jetzige App ist einfach katastrophal. Einloggen hat klappt nie auf anhieb, erst nach 3-4 versuchen oder aktuell gar nicht. Weder über Mobile ID noch biometrisch. Nerve mich jedea mal. Schämt euch, euren Kunden so eine instabile App aufzuzwingen! Bringt besser wieder das alte wieder zurück!",2021-05-22 13:24:51
1,Die neue Version funktioniert auf meinem Gerät nicht mehr und ist somit unbrauchbar. Schade denn mit der alten Version hatte ich null Probleme.,2021-05-22 12:00:49
1,"Wie kann ich gekaufte Guthaben archivieren? In der alten App war dass möglich. Jetzt habe ich nur noch eine lange Liste mit allen jemals gekauften Guthaben, ohne dass ich weiss, welche ich aufgebraucht habe und welche nicht. Wieso gibt es keinen Schnellservice mehr. Ausserdem finde ich, dass die Bedienfreundlichkeit unter dem neuen Design leidet.",2021-05-22 11:44:38
4,"Super App, vereinfacht mir so einiges.",2021-05-22 04:13:52
1,"Ich wusste schon von den Bewertungen wie unbrauchbar die neue Version ist, darum habe ich das Update nicht gemacht um die alte Version behalten. Nun wurde ich zum Update gezwungen und wurde nicht enttäuscht, die neue App ist furchtbar! Bitte unbedingt verbessern.",2021-05-21 18:12:48
1,"Früher konnte man den Einzahlungsschein perfekt scannen, das geht seit QR nicht mehr. Manuell erfassen via App einfach schlecht und nicht selbsterklärend. Mal ein Stift da zum bearbeiten mal nicht. War bis jetzt eigentlich ok die App, aber jetzt eigentlich unbrauchbar geworden. Testing sollte hier besser laufen!",2021-05-21 16:04:58
1,"Bitte bringt die alte App zurück! War auch nicht super, aber Welten besser als das jetzt.",2021-05-21 15:32:49
1,"Schade das man 1 stern auswählen muss, so katastrophal wie ihr die app gemacht habt, verdiennt diese app nicht mal einen stern. Schnellservice ist komplett verschwunden Schnellüberweissung ist auch weg Prepaid aufladen funktioniert nicht die app Crasht Zahlungsvorlagen sind zwar vorhanden aber ohne Referenz und der betrag ist auch nicht drauf Ich habe deswegen die Konsequenzen gezogen und habe gestern gekündigt Heute hatte ich schon den kündigungsbrief erhalten. Danke. bin nun bei CSX",2021-05-21 14:51:52
1,Will denn bei der Postfinance niemand auf Kunden eingehen? Resonanz gibt es nur auf positive Kommentare. Ist eigentlich bei der Postfinance irgendjemandem aufgefallen das die neue App ein absolutes Desaster ist? Muss man erst an die Medien gehen damit sich jemand bewegt? Eine Frechheit ist die kostenpflichtige Supportnummer. So geht es nicht. Seit dem letzten Update hat die App die Arbeit eingestellt. Sie startet bleibt mit gelbem Bild stehen und verschwindet im Hintergrund. Dort hängt sie.,2021-05-21 10:28:50
1,"unfassbar schlechtes update. funktioniert nicht mehr auf meinem galaxy s10. muss gelöscht und neu installiert werden. dafür widerrum ist der tangenerator voraussetzung. absolut unbrauchbar. wie ein konzern dieser grössenordnung ein so schlechtes, unfertiges produkt auf seine kunden loslassen kann ist mir unbegreiflich. bin seit 15 jahren PF kunde, wenns so weiter geht allerdings nicht mehr lange.",2021-05-20 20:22:01
1,Leider wars früher besser. Seit kurzem stürzt die App nach ca. 30 Sekunden ab. Somit kann ich die App gar nicht mehr brauchen. Schade.,2021-05-20 18:05:45
1,Seit dem Update funktioniert nichtmall das Guthaben Aufladen fprs Handy... ubd viele weiter Funktionen die nicht richtig Funktioniren,2021-05-20 15:39:07
1,Man wird plötzlich gezwungen seine Telefonnummer anzugeben!!!,2021-05-20 15:29:34
1,Schlecht. Der Logout Button hat nichts in den Einstellungen verloren.,2021-05-20 12:34:18
1,"Seit dem neuen Update ist alles komplizierter geworden und keine auslandsüberweisungen in der App möglich.... alles nur noch über externen Browser. Total umständlich, ich denke ich Wechsel allein deswegen schon die Bank!",2021-05-20 10:02:13
1,"sobald ich ein pepaidguthaben über die app aufladen möchte, stürzt die app ab",2021-05-20 08:41:34
1,Ist unbrauchbar,2021-05-20 07:26:25
2,"seit dem Update zwar schöner aber viele Optionen fehlen, Saldoverlauf fehlt, App finde ich persönlich bisschen mehr unübersichtlicher als bei der alten Version. Seit heute sehe ich mein Kreditkarten Konto nicht mehr in der App.... Wird immer schlimmer 🙄",2021-05-20 05:40:47
1,"Seit dem Update ist die App unbrauchbar, man findet nichts mehr und sie ist Kompliziert. Schade, die alte App war viel besser! Da überlegt man sich Postfinance zu Künden.",2021-05-19 17:35:34
1,"Das neue Erlebnis ist eine Katastrophe. Dazu die immensen Gebühren ab Juli. Danke Post, ihr habt es geschafft, dass ich, nach über 30 Jahren, nun alles abziehe. Stört ja aber keinen beim gelben Riesen.",2021-05-19 16:49:55
1,Kreditkarte plötzlich nicht mehr ersichtlich. App ist langsam und eine Verschlechterung zur alten Version. Peinlich!,2021-05-19 16:49:32
1,Die neue App ist eine Katastrophe. Kreditkarte kann oft nicht aufgeladen werden. Usability sehr schlecht. Einfach grottige Umsetzung. Warum????,2021-05-19 16:39:01
1,Einfahch unbrauchbar,2021-05-19 15:28:50
1,Verschlimmbesserung in jeder Hinsicht.,2021-05-19 13:33:12
1,"Die App ist viel zu mächtig. Ich will bloss Rechnungen scannen und dann auf dem Computer weiter bearbeiten. Dazu muss ich mich so einloggen, dass ich direkt vom Smartphone aus einzahlen kann. Nun weiss aber jederR, dass ein halbwegs schlauer Mensch niemals von einem Androidtelefon den ganzen Zugang zum eigenen Bankkonto öffnen soll. Eine echte Zweifaktorautentifizierung ist unmöglich. Die Postfinancebeamten meinen nun tatsächlich, der 2. Faktor sei durch den Gerätecode gegeben!!!",2021-05-19 12:37:55
1,Seit die app neu ist kann ich nicht mehr scan und pay benutzen. Es liest die codes nicht. Und das schon seit längerer zeit. Es sollte entlich mal ein update kommen. Dringenst!,2021-05-19 10:13:56
1,"Die neue App ist eine komplette Katastrophe. Der Login dauert unglaublich lange, teilweise klappt er garnicht. Häufig stehen absolut grundlegende Funktionen (z.B. Kontostand anzeigen) ""aktuell nicht zur Verfügung"". Wenn die Probleme nicht behoben werden, ist das ein Grund die Bank zu wechseln...",2021-05-19 09:15:29
1,Nun ist die App wieder schlechter. Seit neustem wird die digitale postcard nicht mehr erkannt ich weiß nicht ob am Karten wechsel (neue karte hab ich aktiviert) an der app oder an den telefoneinstellungen liegt. Bis kurz vor dem kartenwechsel ging alles fehlerfrei. Samsung Pay funktionier nach wie vor also ist der nfc ok. Wäre mal gut wenn man die nötigen einstellungen irgend wo nachschlagen kann. Die aktuelle Support Seite ist für solche Sachen unbrauchbar.,2021-05-19 07:16:36
1,"Seit dem Update funktioniert scan and pay nicht mehr, die App stürzt ständig ab. Auch ein einfacher Kontoübertrag ist nicht möglich weil die App abstürzt. Ganz schlecht!",2021-05-19 05:30:21
1,"Die alte Version war schon mässig brauchbar, die neue ist die pure Katastrophe! Kaum Funktionalität mehr, einfach unbrauchbar!!! Wie kann man nur so etwas Unausgereiftes veröffentlichen??? Ein starker Grund, um die Bank zu wechseln! Einfach unglaublich! Wenn Postfinance vor 20 Jahren so eine App publiziert hätte, wäre das ja noch teilweise entschuldbar gewesen, aber 2021? Hallo??? Die verantwortliche Person für dieses Debakel gehört sofort gefeuert!",2021-05-19 02:39:29
1,Seit den Updates vom letzten Weekend eine absolute Katastrophe. Überlege mir bald die Bank zu wechseln,2021-05-18 17:57:47
1,Seit dem Update nicht mehr zu gebrauchen. Scan funktioniert nicht mehr. >Scan+Pay mit Referenznummer geht nicht mehr. Die Kamera wird im Querformat angezeigt aber dann geschieht nichts mehr >Mit dem QR-CODE funktioniert es,2021-05-18 14:32:57
1,"Seit diesem Update funktioniert Scan & Pay nur noch sporadisch. Codierzeilen der Einzahlungsscheine werden erst nach langem Versuchen gelesen, oft gar nicht. Huawei p30 pro. Update 6.4.21: keine Zahlungsvorlage mehr! Support unfähig, hat mich nach ""bitte warten Sie, ich muss das abklären"" auf Warten gesetzt. Nach 33:14 habe ich dann aufgegeben! Hab schon das Depot aufgelöst, jetzt vielleicht auch noch das Konto!! Schlecht gemacht, Postfinance! Nachtrag 18.5.: scannen von EZ immer noch nicht",2021-05-18 11:46:54
1,"Es fällt mir schwer, hier nicht ausfällig zu werden! Eine voll funktionsfähige (wenn auch verbesserungswürdige) App wurde durch diesen Witz ersetzt. Keine Ahnung, wie man an die häufigsten und wichtigsten Funktionen kommt, keine Anleitung, auch im Web nicht wirklich. Habt ihr schon mal von Usability-Tests gehört?! Das Vernünftigste wäre, die alte App zu reaktivieren, euch anständig bei allen zu entschuldigen, und erst wieder was Neues launchen, wenn es taugt!",2021-05-18 10:12:56
1,"Die 'Profis' bei der PostFinance... Ein über 5 Jahre altes Android, welches noch nie ein Sicherheitsupdate bekommen hat und ungepatchte Lücken besitzt wie nur sonst was: ""Ja, Dir vertrauen wir"". Ein brandaktuelles CustomRom mit Sicherheitsupdates von gestern, befreit von jeglicher Bloatware: ""nEiN, dU bIsT tOtAl UnSiChEr"". Eigentlich eine Beleidigung der Intelligenz der Nutzer, welche sich um ihre Sicherheit kümmern.",2021-05-18 05:42:12
1,Die neue App begrüsst mich mit 30s gelbem Screen ohne irgendwas beim Startup. Nach Login via Mobile ID spuckt es mich wieder auf die Login Page aus. Einfach nur grottenschlecht. Warum?,2021-05-18 05:08:08
1,Die alte APP war viel VIIIEL besser. Ich kann mich GAR NICHT MEHR ORIENTIERE !,2021-05-17 16:57:50
3,Scan & Pay in der neuen App funktioniert nur jedes 2. Mal. Verbesserungspotential!,2021-05-17 13:59:46
1,Ich war mit der alten App sehr zufrieden. Vor allem wegen der Schnellfunktion da sich kurz gucken konnte wie viel geld ic noch habe....jetzt geht das nicht mehr muss mich jedesmal mit Gerät und allem Einloggen :-( Online fand ich eine Anleitung für einen schnellzugriff aber dort wo man drücken sollte für sie Einstellung dazu...der button gibt es auf der App gar nicht. Ich will kein Fingerabruck da sonst mein ganzes Hand muss per Pin Schützen. Gebt uns das alte App..90%der Kunden sehen es so!!!,2021-05-17 11:43:32
1,Scan & Pay funktioniert nicht mehr. Will immer das man sich neu einloggt. (Oneplus 9 Pro),2021-05-17 07:58:14
1,"Langsam keine Geduld mehr. Ständig Updates - kann mich wieder mal nicht einloggen - mit der neuen Authentifizierung muss ich 10 Anläufe nehmen. Ich bin bereits genug gereizt wenn ich Rechnungen zahle, kann nicht noch eine E-Bank App gebrauchen die mit SchnigSchnag & Dauer-Fehlfunktionen daher kommt.",2021-05-17 07:22:47
5,"Die alte und neue PF App lief unter Android 10 mehr oder weniger stabil. Nach dem Update auf Android 11 ging die App einen Tag lang praktisch nicht mehr. Die Authentifikation ging ewig lange, oft so lange bis man aus dem Login Prozess rausgeworfen wurde. Dann das Handy eine Nacht mit eingeschaltetem automatischen Update liegen gelassen, - siehe da - es funktioniert wieder super schnell wie vorher. Sogar das Einlesen von ES und QR geht jetzt noch schneller. Die PF App kann ich auf jeden Fall empfehlen.",2021-05-17 06:36:02
1,"Diese App ist ideal für alle, welche ihre Rechnungen auch weiterhin am Postschalter bezahlen gehen wollen. Absolut unbrauchbar, seit wochen kein Login mehr möglich.",2021-05-16 16:08:43
1,"Stürzt sofort nach dem Start ab, gemäss dem Log liegt es am verbauten Fingerprint reader (xiaomi mi5s).",2021-05-16 16:04:01
1,"Diese App hat keine Übersicht im Vergleich zu der alten App. Ausserdem habe ich das Problem mit dem Login, bei zweiten mal Login auf dem PC funktioniert die Authentifizierung nicht.",2021-05-16 14:52:54
1,"Seit Update usability komplett futsch Vorher war alles übersichtlich und einfach, jetzt muss mann alles suchen. SEPA Überweisung nicht mal mehr über app möglich, das ist wohl eher ein Downgrade als was anderes. Dann noch die neuen Kosten bei Postfinance. Kundenzufriedenheit wohl an letzter stelle bei euch.",2021-05-16 14:13:54
